,gameId,playId,nflId,displayName,frameId,time,jerseyNumber,club,playDirection,x,y,s,a,dis,o,dir,event,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2
10,2022090800,56,35472.0,Rodger Saffold,11,2022-09-08 20:24:06.200000,76.0,BUF,left,88.92,26.6,0.26,1.9,0.03,252.65,326.63,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
11,2022090800,56,35472.0,Rodger Saffold,12,2022-09-08 20:24:06.299999,76.0,BUF,left,88.9,26.63,0.51,2.45,0.04,257.66,315.55,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
12,2022090800,56,35472.0,Rodger Saffold,13,2022-09-08 20:24:06.400000,76.0,BUF,left,88.84,26.68,0.81,2.03,0.08,262.09,311.72,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
13,2022090800,56,35472.0,Rodger Saffold,14,2022-09-08 20:24:06.500000,76.0,BUF,left,88.75,26.74,1.1,1.65,0.11,266.35,307.22,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
14,2022090800,56,35472.0,Rodger Saffold,15,2022-09-08 20:24:06.599999,76.0,BUF,left,88.65,26.82,1.3,1.22,0.13,270.1,306.54,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
15,2022090800,56,35472.0,Rodger Saffold,16,2022-09-08 20:24:06.700000,76.0,BUF,left,88.53,26.91,1.5,0.85,0.15,278.44,305.55,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
16,2022090800,56,35472.0,Rodger Saffold,17,2022-09-08 20:24:06.799999,76.0,BUF,left,88.39,27.0,1.62,0.49,0.17,283.6,304.1,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
17,2022090800,56,35472.0,Rodger Saffold,18,2022-09-08 20:24:06.900000,76.0,BUF,left,88.23,27.09,1.72,0.26,0.18,288.76,302.08,tackle,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
18,2022090800,56,35472.0,Rodger Saffold,19,2022-09-08 20:24:07.000000,76.0,BUF,left,88.09,27.19,1.73,0.21,0.17,291.51,302.3,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
19,2022090800,56,35472.0,Rodger Saffold,20,2022-09-08 20:24:07.099999,76.0,BUF,left,87.93,27.28,1.78,0.29,0.19,301.72,301.05,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
20,2022090800,56,35472.0,Rodger Saffold,21,2022-09-08 20:24:07.200000,76.0,BUF,left,87.77,27.37,1.79,0.47,0.19,306.46,299.63,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
21,2022090800,56,35472.0,Rodger Saffold,22,2022-09-08 20:24:07.299999,76.0,BUF,left,87.61,27.45,1.75,0.69,0.18,311.06,297.91,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
22,2022090800,56,38577.0,Bobby Wagner,1,2022-09-08 20:24:05.200000,45.0,LA,left,78.25,27.53,1.24,3.81,0.11,4.2,331.67,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
23,2022090800,56,38577.0,Bobby Wagner,2,2022-09-08 20:24:05.299999,45.0,LA,left,78.2,27.69,1.78,4.43,0.16,357.21,346.31,pass_arrived,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
24,2022090800,56,38577.0,Bobby Wagner,3,2022-09-08 20:24:05.400000,45.0,LA,left,78.16,27.88,2.21,4.2,0.2,356.04,352.83,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
25,2022090800,56,38577.0,Bobby Wagner,4,2022-09-08 20:24:05.500000,45.0,LA,left,78.14,28.13,2.7,3.87,0.25,355.34,356.38,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
26,2022090800,56,38577.0,Bobby Wagner,5,2022-09-08 20:24:05.599999,45.0,LA,left,78.12,28.42,3.05,3.19,0.29,350.87,357.25,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
27,2022090800,56,38577.0,Bobby Wagner,6,2022-09-08 20:24:05.700000,45.0,LA,left,78.11,28.74,3.35,2.62,0.32,349.47,357.71,pass_outcome_caught,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
28,2022090800,56,38577.0,Bobby Wagner,7,2022-09-08 20:24:05.799999,45.0,LA,left,78.1,29.08,3.52,1.83,0.34,345.22,359.37,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
29,2022090800,56,38577.0,Bobby Wagner,8,2022-09-08 20:24:05.900000,45.0,LA,left,78.1,29.44,3.65,1.16,0.36,342.21,0.37,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
30,2022090800,56,38577.0,Bobby Wagner,9,2022-09-08 20:24:06.000000,45.0,LA,left,78.11,29.8,3.65,0.61,0.36,343.38,1.93,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
31,2022090800,56,38577.0,Bobby Wagner,10,2022-09-08 20:24:06.099999,45.0,LA,left,78.12,30.16,3.64,0.46,0.36,344.37,2.34,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
32,2022090800,56,38577.0,Bobby Wagner,11,2022-09-08 20:24:06.200000,45.0,LA,left,78.15,30.52,3.49,1.06,0.35,347.5,4.79,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
33,2022090800,56,38577.0,Bobby Wagner,12,2022-09-08 20:24:06.299999,45.0,LA,left,78.18,30.85,3.35,1.46,0.34,350.74,6.51,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
34,2022090800,56,38577.0,Bobby Wagner,13,2022-09-08 20:24:06.400000,45.0,LA,left,78.22,31.18,3.22,1.6,0.33,351.61,7.93,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
35,2022090800,56,38577.0,Bobby Wagner,14,2022-09-08 20:24:06.500000,45.0,LA,left,78.28,31.47,2.94,2.16,0.3,351.61,12.08,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
36,2022090800,56,38577.0,Bobby Wagner,15,2022-09-08 20:24:06.599999,45.0,LA,left,78.36,31.73,2.63,2.64,0.27,346.38,16.45,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
37,2022090800,56,38577.0,Bobby Wagner,16,2022-09-08 20:24:06.700000,45.0,LA,left,78.44,31.96,2.35,2.95,0.24,350.76,21.26,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
38,2022090800,56,38577.0,Bobby Wagner,17,2022-09-08 20:24:06.799999,45.0,LA,left,78.53,32.15,2.03,3.15,0.21,356.32,27.56,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
39,2022090800,56,38577.0,Bobby Wagner,18,2022-09-08 20:24:06.900000,45.0,LA,left,78.62,32.31,1.76,3.13,0.19,0.84,34.12,tackle,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
40,2022090800,56,38577.0,Bobby Wagner,19,2022-09-08 20:24:07.000000,45.0,LA,left,78.73,32.44,1.54,3.47,0.16,9.22,45.44,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
41,2022090800,56,38577.0,Bobby Wagner,20,2022-09-08 20:24:07.099999,45.0,LA,left,78.84,32.53,1.27,3.09,0.14,14.18,52.9,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
42,2022090800,56,38577.0,Bobby Wagner,21,2022-09-08 20:24:07.200000,45.0,LA,left,78.94,32.59,1.02,2.78,0.11,15.05,63.32,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
43,2022090800,56,38577.0,Bobby Wagner,22,2022-09-08 20:24:07.299999,45.0,LA,left,79.02,32.62,0.71,2.55,0.09,12.08,71.17,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
44,2022090800,56,41239.0,Aaron Donald,1,2022-09-08 20:24:05.200000,99.0,LA,left,91.08,31.61,3.91,2.34,0.4,168.33,132.02,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
45,2022090800,56,41239.0,Aaron Donald,2,2022-09-08 20:24:05.299999,99.0,LA,left,91.36,31.32,3.93,2.21,0.4,178.2,136.28,pass_arrived,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
46,2022090800,56,41239.0,Aaron Donald,3,2022-09-08 20:24:05.400000,99.0,LA,left,91.62,30.98,3.99,2.27,0.42,175.79,141.82,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
47,2022090800,56,41239.0,Aaron Donald,4,2022-09-08 20:24:05.500000,99.0,LA,left,91.83,30.65,3.93,2.39,0.4,175.79,146.84,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
48,2022090800,56,41239.0,Aaron Donald,5,2022-09-08 20:24:05.599999,99.0,LA,left,92.01,30.3,3.82,2.52,0.39,181.58,151.84,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
49,2022090800,56,41239.0,Aaron Donald,6,2022-09-08 20:24:05.700000,99.0,LA,left,92.15,29.96,3.62,2.86,0.37,186.16,157.65,pass_outcome_caught,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
50,2022090800,56,41239.0,Aaron Donald,7,2022-09-08 20:24:05.799999,99.0,LA,left,92.26,29.63,3.4,3.07,0.35,188.44,162.73,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
51,2022090800,56,41239.0,Aaron Donald,8,2022-09-08 20:24:05.900000,99.0,LA,left,92.33,29.31,3.17,3.42,0.33,196.44,168.3,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
52,2022090800,56,41239.0,Aaron Donald,9,2022-09-08 20:24:06.000000,99.0,LA,left,92.35,29.02,2.9,3.62,0.3,211.59,176.72,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
53,2022090800,56,41239.0,Aaron Donald,10,2022-09-08 20:24:06.099999,99.0,LA,left,92.32,28.74,2.68,3.72,0.28,216.76,186.45,,42489,Stefon Diggs,(15:00) (Shotgun) J.Allen pass short right to S.Diggs to BUF 31 for 6 yards (J.Ramsey).,1,1,10,BUF,LA,BUF,25,15:00,0,0,C,5.0,,6,6,N,85,SHOTGUN,6.0,0.689960361,0.413346943,0.586653057,-3.12e-05,3.12e-05,1.298698674,0.004420402,,,,
